"","title","message","impressions","paid_for_by","advertiser","page","date"
"79","Beto O'Rourke","<p>Look at this new poll: Beto 46, Cruz 50 (MOE: +/- 4%). We have an extremely close race in Texas, and we’re seeing record turnout for early voting all across the state. Right now is the pivotal moment where we can close the gap between us and Cruz. We need to meet the final end-of-month fundraising goal of this campaign. Can you contribute now to help us get over the finish line?</p>",5,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-25
"80","Beto O'Rourke","<p>Welcome to your Beto Pop-up Office! This is where you can sign up to knock doors and make phone calls to get out the vote for Beto. Check below for available times, sign up for the days you can come in to volunteer, and we'll reach out to you with all of the details! Plan to come to one of the listed trainings before getting to work, and stick around for a full 3 hour shift if possible.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-13
"81","Progressive Turnout Project","<p>URGENT: Democrats need to CRUSH Ted Cruz this November to take back the Senate. Beto O’Rourke is TIED in the polls, so we need to make sure EVERY Democrat actually gets out to vote. BUT we’re running out of money! If we don’t get a FLOOD of donations to pay for our Democratic Voter Turnout Operation, Ted Cruz will win [NO]! </p><p> So rush a 4X-MATCHED donation to DESTROY Ted Cruz! &gt;&gt;</p>",1,"Progressive Turnout Project","Progressive Turnout Project","https://www.facebook.com/turnoutpac/",2018-10-26
"82","Beto O'Rourke","<p>BREAKING: OUR RACE MOVED FROM LEAN REPUBLICAN TO TOSS-UP</p><p> The Cook Political Report just changed our race’s ratings again! This confirms that our strategy is working. We’re running a campaign for ALL Texans. If you believe in Beto, please make a donation today.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-06
"83","Beto O'Rourke","<p>Whether or not we defeat Ted Cruz all comes down to turnout. We need to know how many voters will show up and cast ballots for Beto on Election Day. If you’re with us, can you add your information here to tell us you’re committed to vote in November?</p>",5,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-08-10
"84","Beto O'Rourke","<p>Beto tiene un mensaje especial para ti sobre la importancia de esta elección -- el futuro de Texas y el de nuestro país están en juego . Después de ver el video, haz clic para encontrar tu precinto de votación más cercano para que hagas tu plan para votar en el lugar y a la hora que más te convengan.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-20
"85","Beto O'Rourke","<p>BREAKING - the latest poll shows that we’re in a dead heat with Ted Cruz. Check out these numbers from GBS Strategies:<br> Beto: 46%<br> Ted Cruz: 50%</p><p> When we kicked off our campaign for Senate over a year ago, some people said we didn’t stand a chance -- especially if we refused to take contributions from the PACs that usually fund big Senate campaigns. Since then, we’ve built a powerful grassroots campaign that’s reached hundreds of thousands of voters in all 254 counties of our st<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">ate.</span></p><p> We know we can win in November, but only if we can keep up the momentum and reach the remaining voters who are still undecided. Can you pitch in $10 to help power us to victory?</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-30
"86","Beto O'Rourke","<p>A brand-new poll shows this election is extremely close -- within the margin of error: Beto 46, Cruz 50. We’ve come so far because we’ve been able to raise the funds necessary to reach millions of Texas voters. Now, it’s time to get out the vote. Since we don’t accept a dime from PACs, corporations, or special interests, we need your help today.</p><p> Chip in $5, $10 or whatever you can afford today to propel our campaign toward victory on November 6.</p>",2,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-30
"87","End Citizens United","<p>Beto O’Rourke’s No PAC Bill will revolutionize our campaign finance system and stop ALL politicians from taking PAC money. <br> But to build momentum for this bill, we need your help. Sign on today to support the No PAC Act! <a href=""https://bit.ly/2Knfhex"">https://bit.ly/2Knfhex</a></p>",1,"End Citizens United","End Citizens United","https://www.facebook.com/EndCitizensUnitedPAC/",2018-08-25
"88","Beto O'Rourke","<p>Beto O’Rourke is running for U.S. Senate to represent every Texan from each and every one of our state’s 254 counties. We need to get everyone involved in our grassroots campaign because this is such a critical moment for Texas and for this country.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-30
"89","Beto O'Rourke","<p>Join us for an organizing rally where we will meet fellow supporters in the area, hear a special update from the campaign, and leave with specific next steps on how every person can get to work to elect Beto!</p><p> (Note: Beto will not be in attendance.)</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-08-23
"90","Beto O'Rourke","<p>Beto wants to meet you in your community so you can cast your early vote. Join him in Houston and we'll head over to a nearby polling place to cast our ballots in this historic race for U.S. Senate! Bring your friends and family!</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-19
"91","Beto O'Rourke","<p>With Beto, we’ll never have to wonder whether he’s voting for special interests or for the people of Texans. It’ll be Texans every single time. </p><p> Beto is running his campaign without a dime of PAC money, and we know he will be an accountable, full-time senator.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-28
"92","Beto O'Rourke","<p>Early voting in Texas begins on October 22, and before then, we need to reach as many voters as possible with Beto’s message. We’re building the largest get out the vote program in the history of Texas but it will only be successful with your support.  Can you chip in today to help us reach the millions of Texas voters before the polls open?</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-08
"93","Beto O'Rourke","<p>Our grassroots campaign is stepping up to take on Ted Cruz in epic numbers. Together, we surpassed our fundraising goal in response to Cruz’s negative attack ads. Now, we’re building on our momentum on the ground with thousands of voter contact events. Click through to sign up for a voter contact event for Beto near you. ↓</p>",2,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-08-15
"94","Beto O'Rourke","<p>Join us for an organizing rally where we will meet fellow supporters in the area, hear a special update from the campaign, and leave with specific next steps on how every person can get to work to elect Beto!<br> (Note: Beto will not be in attendance)</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-08-22
"95","Beto O'Rourke","<p>Look at this new poll: Beto 46, Cruz 50 (MOE: +/- 4%). We have an extremely close race in Texas, and we’re seeing record turnout for early voting all across the state. Right now is the pivotal moment where we can close the gap between us and Cruz. We need to meet the final end-of-month fundraising goal of this campaign. Can you contribute now to help us get over the finish line?</p>",2,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-26
"96","Beto O'Rourke","<p>With Beto, we’ll never have to wonder whether he’s voting for special interests or for the people of Texans. It’ll be Texans every single time. </p><p> Beto is running his campaign without a dime of PAC money, and we know he will be an accountable, full-time senator.</p>",2,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-24
"97","Beto O'Rourke","<p>A brand-new poll shows this election is extremely close -- within the margin of error: Beto 46, Cruz 50. We’ve come so far because we’ve been able to raise the funds necessary to reach millions of Texas voters. Now, it’s time to get out the vote. Since we don’t accept a dime from PACs, corporations, or special interests, we need your help today.</p><p> Chip in $5, $10 or whatever you can afford today to propel our campaign toward victory on November 6.</p>",4,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-30
"98","Beto O'Rourke","<p>Look at this new poll: Beto 46, Cruz 50 (MOE: +/- 4%). We have an extremely close race in Texas, and we’re seeing record turnout for early voting all across the state. Right now is the pivotal moment where we can close the gap between us and Cruz. We need to meet the final end-of-month fundraising goal of this campaign. Can you contribute now to help us get over the finish line?</p>",2,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-26
"99","End Citizens United","<p>Beto O’Rourke has a real chance to kick Ted Cruz OUT of the Senate and FLIP Texas Blue! But if we don’t get Democrats to the polls, Beto will LOSE. So we’re running a highly targeted (and expensive) Voter Turnout Operation in Texas. Sadly, our bank account is almost EMPTY! If we don’t get $5O,OOO by midnight, we’ll have to CANCEL our plans. Ted Cruz WINS.<br> Rush a 4X-Matched donation to boost Democratic Voter Turnout in Texas &gt;&gt;</p>",1,"End Citizens United","End Citizens United","https://www.facebook.com/EndCitizensUnitedPAC/",2018-10-28
"100","Progress Texas","<p>BREAKING: New polling shows Beto O'Rourke and Ted Cruz in a dead heat. Get your Humans Against Ted Cruz sticker! All donations go to our efforts to get out the vote and defeat Ted Cruz this November.</p><p> Donate &gt;&gt; <a href=""https://bit.ly/2MDIzSU"">http://bit.ly/2MDIzSU</a></p>",1,"Progress Texas","Progress Texas","https://www.facebook.com/ProgressTexas/",2018-08-24
"101","Beto O'Rourke","<p>Look at this new poll: Beto 46, Cruz 50 (MOE: +/- 4%). We have an extremely close race in Texas, and we’re seeing record turnout for early voting all across the state. Right now is the pivotal moment where we can close the gap between us and Cruz. We need to meet the final end-of-month fundraising goal of this campaign. Can you contribute now to help us get over the finish line?</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-27
